시설명,담당구,위도,경도,시설분류
구일초등학교,구로구,37.4927953,126.8729275,교육기관
대림중학교,영등포구,37.4920503,126.9077656,교육기관
어울림어린이집,중랑구,37.5964044,127.095791,교육기관
아기사랑어린이집,관악구,37.4695773,126.9687217,교육기관
믿음어린이집,금천구,37.4641193,126.8995573,교육기관
민들레어린이집,광진구,37.5288123,127.0800111,교육기관
엄마맘어린이집,서대문구,37.5857292,126.948162,교육기관
샛별어린이집,금천구,37.4721072,126.8914582,교육기관
화곡꼬마천사어린이집,강서구,37.5402768,126.8437341,교육기관
홍익몬테소리어린이집,강서구,37.5411072,126.8366291,교육기관
수잔나어린이집,구로구,37.5067827,126.8524016,교육기관
예은유치원,강서구,37.5397,126.8457053,교육기관
대진여자고등학교,노원구,37.6464458,127.0672803,교육기관
정의여고,도봉구,37.6529105,127.0318063,교육기관
중앙중학교,종로구,37.584897,126.9870352,교육기관
광운중학교,노원구,37.6208454,127.0561467,교육기관
하은어린이집,성북구,37.6088509,127.0598795,교육기관
이대부속중학교,서대문구,37.5645969,126.9460935,교육기관
명일중학교,강동구,37.557063,127.1477463,교육기관
서연중학교,서대문구,37.5681152,126.9276607,교육기관
백합유치원 ,은평구,37.6081619,126.9173492,교육기관
은성유치원,은평구,37.5939099,126.9215258,교육기관
둔촌고등학교,강동구,37.530868,127.1439317,교육기관
은초롱어린이집,강북구,37.6234772,127.0285983,교육기관
사임당어린이집,송파구,37.5015007,127.1043061,교육기관
오주어린이집,송파구,37.5036369,127.1347309,교육기관
정신여중고,송파구,37.5091964,127.0727415,교육기관
청원여자고등학교,노원구,37.6660284,127.0620129,교육기관
신세인어린이집,도봉구,37.6571823,127.0409896,교육기관
삼성중학교,관악구,37.4673643,126.9428252,교육기관
영상고등학교,양천구,37.5231812,126.8600909,교육기관
자운초,도봉구,37.65759,127.0463065,교육기관
선덕고,도봉구,37.6633618,127.0334554,교육기관
서울재동초등학교,종로구,37.5799027,126.9855858,교육기관
진선 여자 중학교,강남구,37.501754,127.0476387,교육기관
서울탑동초등학교,금천구,37.4524341,126.9149142,교육기관
서울청덕초등학교,성북구,37.6120423,127.0003392,교육기관
서강대학교 메리홀,마포구,37.5513353,126.9407371,교육기관
태랑초등학교,노원구,37.6259486,127.0905347,교육기관
오르다킨더가든 어린이집,은평구,37.6081623,126.9228116,교육기관
고려대학교 노천극장 (화정체육관),성북구,37.590799,127.0277773,교육기관
보성여자중학교,용산구,37.5426751,126.984496,교육기관
구립원당어린이집,관악구,37.4800281,126.958815,교육기관
봄햇살어린이집,강동구,37.5345395,127.1409241,교육기관
서울숙명여자대학교우체국(학생회관건물),용산구,37.5463644,126.9648311,교육기관
역삼중학교,강남구,37.4956709,127.0490787,교육기관
미래초등학교,구로구,37.5047436,126.8874857,교육기관
화곡초등학교,강서구,37.5432456,126.8459269,교육기관
창일초,도봉구,37.6471695,127.0476797,교육기관
도봉고,도봉구,37.6867707,127.0428051,교육기관
참사랑유치원,금천구,37.4753403,126.8859359,교육기관
노량진2동어린이집,동작구,37.506879,126.9390356,교육기관
미동초등학교,서대문구,37.5631003,126.9662737,교육기관
목동중학교,양천구,37.5206085,126.8717016,교육기관
금북초등학교,성동구,37.557465,127.0235127,교육기관
서울은진초등학교,은평구,37.6335071,126.9260151,교육기관
인정서원학원,관악구,37.4670434,126.9340891,교육기관
사랑유치원,동작구,37.4983617,126.9211621,교육기관
해피키즈어린이집,송파구,37.4869493,127.1317934,교육기관
서울아이티고등학교,노원구,37.6421381,127.0619553,교육기관
가나어린이집,관악구,37.491247,126.9284813,교육기관
해오름어린이집,은평구,37.6127929,126.9104658,교육기관
발산어린이집,강서구,37.5544196,126.8421907,교육기관
우리세상어린이집,관악구,37.4734089,126.9689777,교육기관
경신고등학교,종로구,37.5914502,127.0006702,교육기관
삼정중학교,강서구,37.5746758,126.811399,교육기관
구립성현햇살어린이집,관악구,37.4868542,126.95583,교육기관
서울여자대학교인문사회관,노원구,37.6292222,127.0905514,교육기관
버틀러학원(방우빌딩),강남구,37.5036421,127.0609696,교육기관
송현학원,양천구,37.5248201,126.8642982,교육기관
참사랑어린이집,동작구,37.4827683,126.9774988,교육기관
선한어린이집,광진구,37.562583,127.0795949,교육기관
노벨어린이집,중랑구,37.5926125,127.1016447,교육기관
자운고,도봉구,37.6592612,127.0504663,교육기관
배광어린이집,강서구,37.5400345,126.8628887,교육기관
삼선초등학교,성북구,37.6139244,127.0026398,교육기관
서울신구초등학교,강남구,37.5233603,127.0240264,교육기관
도봉초,도봉구,37.6793783,127.038218,교육기관
서울체육고등학교,송파구,37.5216734,127.130579,교육기관
열린창의어린이집,중랑구,37.6136546,127.0731291,교육기관
명성학원 서부캠퍼스,은평구,37.6012759,126.9281622,교육기관
물샘어린이집,은평구,37.618827,126.9143752,교육기관
광진어린이집,광진구,37.5371561,127.0786323,교육기관
숭실대학교,동작구,37.5069456,126.9512421,교육기관
신화학원,도봉구,37.6519148,127.0457356,교육기관
자연아이어린이집,송파구,37.5015924,127.0873136,교육기관
양지유치원,금천구,37.479638,126.9059666,교육기관
양강중학교,양천구,37.5246363,126.849861,교육기관
서정초등학교,양천구,37.523899,126.8671743,교육기관
바다의별유치원,은평구,37.6153889,126.9262062,교육기관
미래유치원,강서구,37.5701785,126.8072861,교육기관
휘경여자중학교,동대문구,37.5831849,127.0673783,교육기관
신서초등학교,양천구,37.5205957,126.8625771,교육기관
서울대진초등학교,강남구,37.4970272,127.0779765,교육기관
방산초등학교,송파구,37.5096455,127.1211143,교육기관
한강초등학교,용산구,37.5241504,126.966276,교육기관
양천중학교,양천구,37.5206539,126.831837,교육기관
석관중학교,성북구,37.6081903,127.0664388,교육기관
서울 압구정 초등학교,강남구,37.5316708,127.031165,교육기관
상명대학교,종로구,37.6041771,126.9556929,교육기관
다솜유치원,양천구,37.5241987,126.8387504,교육기관
서울태릉초등학교,노원구,37.6228668,127.0852435,교육기관
강월초등학교,양천구,37.5159595,126.8341623,교육기관
예담어린이집,동작구,37.5069456,126.9512421,교육기관
색동유치원,은평구,37.6160092,126.9142383,교육기관
제나어린이집,성북구,37.5882609,127.0138858,교육기관
공릉중학교,노원구,37.6222083,127.0837653,교육기관
창원초,도봉구,37.6554768,127.0323978,교육기관
한우리예체능어린이집,도봉구,37.6340319,127.0407062,교육기관
예니아트어린이집,광진구,37.5404665,127.0921217,교육기관
아이숲어린이집,송파구,37.500689,127.1234145,교육기관
성동구립도서관,성동구,37.5586089,127.0362536,교육기관
배재중학교,강동구,37.5558123,127.1504916,교육기관
치현초등학교,강서구,37.5755781,126.8146538,교육기관
구산초등학교,은평구,37.6124476,126.9094685,교육기관
백석학원,서초구,37.4830824,127.0065118,교육기관
예그린유치원,도봉구,37.6510868,127.0305925,교육기관
백호어린이집,구로구,37.508762,126.8800632,교육기관
궁전어린이집,중랑구,37.5842666,127.0787958,교육기관
샘터어린이집,은평구,37.6109245,126.9144063,교육기관
불암중학교,노원구,37.6459258,127.0735521,교육기관
아이스쿨어린이집,광진구,37.5569697,127.0829813,교육기관
동산어린이집,강서구,37.5514649,126.8755404,교육기관
쌍문삼성어린이집,도봉구,37.6509601,127.0344914,교육기관
정석학원,서대문구,37.5961211,126.948805,교육기관
상경중학교,노원구,37.6670457,127.0533357,교육기관
휘경여자고등학교,동대문구,37.5831849,127.0673783,교육기관
서울인창고등학교,서대문구,37.5651781,126.9639075,교육기관
서울문교초등학교,금천구,37.4667151,126.9089754,교육기관
성신여자고등학교,성북구,37.5946033,127.0216602,교육기관
예원사랑어린이집,은평구,37.6123171,126.9201613,교육기관
좋은어린이집,양천구,37.5386842,126.8656913,교육기관
예향어린이집,은평구,37.6258101,126.9213618,교육기관
공간어린이집,강서구,37.5509356,126.8699096,교육기관
참고은어린이집,영등포구,37.4968738,126.9000268,교육기관
예원어린이집,강동구,37.5466951,127.1270983,교육기관
연촌초등학교(체육관),노원구,37.6350647,127.0728621,교육기관
은지어린이집,은평구,37.5993945,126.9087916,교육기관
둥지어린이집,금천구,37.472366,126.903573,교육기관
구립성수어린이집,성동구,37.5494584,127.0532711,교육기관
숲속나무유치원,구로구,37.4911149,126.8395931,교육기관
마포고등학교,강서구,37.5598894,126.8534143,교육기관
논현도서관,강남구,37.5172158,127.0371731,교육기관
은명초등학교,은평구,37.5979615,126.9188333,교육기관
문래초등학교,영등포구,37.5190993,126.8945465,교육기관
오산중학교,용산구,37.524645,127.0000902,교육기관
고원초등학교,구로구,37.4974294,126.8659718,교육기관
행림초등학교,동작구,37.4823386,126.9652979,교육기관
화랑초등학교,노원구,37.6292222,127.0905514,교육기관
개웅중학교,구로구,37.4873442,126.851246,교육기관
서울연희초등학교,서대문구,37.5697331,126.9311844,교육기관
한국성서대학교(B동강당),노원구,37.6486885,127.0642073,교육기관
현대유치원,송파구,37.5294251,127.1190188,교육기관
중랑중학교,중랑구,37.6049285,127.0811019,교육기관
봉영여자중학교,양천구,37.5095801,126.860373,교육기관
아이조아유치원,광진구,37.5661614,127.0804553,교육기관
석란어린이집,강서구,37.5370391,126.8469246,교육기관
덕원여고,강서구,37.5493311,126.8318818,교육기관
푸른솔 몬테소리 어린이집,중랑구,37.6010509,127.0820045,교육기관
신남초등학교,양천구,37.5162714,126.844269,교육기관
노일중학교,노원구,37.6725826,127.0539025,교육기관
튼튼어린이집,영등포구,37.4891056,126.8987295,교육기관
숭곡중학교,성북구,37.6084237,127.0313391,교육기관
삼일초등학교,동작구,37.4882193,126.975172,교육기관
솔지어린이집,송파구,37.5344613,127.1151929,교육기관
산들어린이집,광진구,37.5527284,127.0964083,교육기관
고척고등학교,구로구,37.5085758,126.8506504,교육기관
한건이엔씨학원,동대문구,37.5727286,127.0687767,교육기관
수도여자고등학교,동작구,37.4931834,126.9155463,교육기관
서울사대부속고등학교,성북구,37.5968682,127.0397327,교육기관
세명컴퓨터고등학교,은평구,37.6275889,126.9231578,교육기관
서울여자중학교,마포구,37.5478121,126.9485819,교육기관
서울대대학원연구동(3동),관악구,37.4814353,126.9549042,교육기관
서울디지털대학교,강서구,37.5533338,126.8510294,교육기관
늘해랑어린이집,중랑구,37.5955619,127.094962,교육기관
상계동문화정보도서관,노원구,37.6784183,127.0518501,교육기관
한신대학교신학대학원,강북구,37.6348094,127.0121083,교육기관
강남중학교,동작구,37.5018245,126.9225543,교육기관
세종대학교애지헌,광진구,37.5532289,127.0710407,교육기관
오산고등학교,용산구,37.524645,127.0000902,교육기관
엘프랜드어린이집,송파구,37.4927616,127.1313609,교육기관
리틀초록별어린이집,중랑구,37.5890862,127.0852777,교육기관
라원어린이집,송파구,37.508788,127.1278487,교육기관
중앙대학교 아트센터 대극장,동작구,37.5050881,126.9571012,교육기관
혜윰어린이집,강동구,37.5484683,127.1538172,교육기관
양화중학교,영등포구,37.5267009,126.8986365,교육기관
양정중학교,양천구,37.5347501,126.8871706,교육기관
국사봉중학교,동작구,37.4935736,126.9441046,교육기관
양화초등학교,양천구,37.5437143,126.8744087,교육기관
정다운어린이집,은평구,37.5990394,126.9196847,교육기관
신암초등학교,강동구,37.5497646,127.1243645,교육기관
