"기관 명","송신 서버 번호","데이터 번호","모델명","주행상태","시동ON 시각","시동OFF 시각","운행시간","등록일시"
"서울시설공단","20","1","B03","0","202022-02-14_14:42:","252022-02-14_15:32:","560000","2022-02-14 15:34:00.0"
"서울시설공단","20","1","B03","5","102022-02-14_14:43:","932022-02-14_15:31:","300000","2022-02-14 15:32:00.0"
"서울시설공단","20","1","B03","3","202022-02-14_12:55:","042022-02-14_15:27:","930001","2022-02-14 15:28:00.0"
"서울시설공단","20","1","B03","2","202022-02-14_14:20:","922022-02-14_15:24:","510000","2022-02-14 15:25:00.0"
"서울시설공단","20","1","B03","6","202022-02-14_13:42:","982022-02-14_15:21:","300000","2022-02-14 15:22:00.0"
"서울시설공단","20","1","B03","9","602022-02-14_12:18:","272022-02-14_15:04:","580001","2022-02-14 15:06:00.0"
"서울시설공단","20","1","B03","9","002022-02-14_14:53:","762022-02-14_14:56:","720000","2022-02-14 14:57:00.0"
"서울시설공단","20","1","B03","5","202022-02-14_14:49:","872022-02-14_14:51:","200000","2022-02-14 14:52:00.0"
"서울시설공단","20","1","B03","8","602022-02-14_14:29:","832022-02-14_14:48:","690000","2022-02-14 14:49:00.0"
"서울시설공단","20","1","B03","0","902022-02-14_14:17:","052022-02-14_14:43:","380000","2022-02-14 14:44:00.0"
"서울시설공단","20","1","B03","6","302022-02-14_11:49:","672022-02-14_13:53:","880001","2022-02-14 14:38:00.0"
"서울시설공단","20","1","B03","8","602022-02-14_14:27:","862022-02-14_14:28:","170000","2022-02-14 14:29:00.0"
"서울시설공단","20","1","B03","1","402022-02-14_13:53:","182022-02-14_14:21:","930000","2022-02-14 14:22:00.0"
"서울시설공단","20","1","B03","6","102022-02-14_13:07:","712022-02-14_14:08:","050000","2022-02-14 14:09:00.0"
"서울시설공단","20","1","B03","8","302022-02-14_13:44:","752022-02-14_14:07:","450000","2022-02-14 14:08:00.0"
"서울시설공단","20","1","B03","8","902022-02-14_13:43:","932022-02-14_14:04:","990000","2022-02-14 14:06:00.0"
"서울시설공단","20","1","B03","1","402022-02-14_12:53:","642022-02-14_14:05:","490000","2022-02-14 14:06:00.0"
"서울시설공단","20","1","B03","4","102022-02-14_12:59:","942022-02-14_14:04:","060000","2022-02-14 14:05:00.0"
"서울시설공단","20","1","B03","6","502022-02-14_06:15:",".42022-02-14_13:55:","470004","2022-02-14 13:57:00.0"
"서울시설공단","20","1","B03","4","102022-02-14_13:42:","812022-02-14_13:51:","970000","2022-02-14 13:54:00.0"
"서울시설공단","20","1","B03","1","402022-02-14_12:36:","562022-02-14_13:51:","400000","2022-02-14 13:53:00.0"
"서울시설공단","20","1","B03","1","402022-02-14_13:16:","122022-02-14_13:50:","300000","2022-02-14 13:51:00.0"
"서울시설공단","20","1","B03","4","302022-02-14_09:30:","392022-02-14_13:48:","900002","2022-02-14 13:49:00.0"
"서울시설공단","20","1","B03","7","502022-02-14_13:11:","682022-02-14_13:36:","450000","2022-02-14 13:37:00.0"
"서울시설공단","20","1","B03","3","702022-02-14_11:32:","642022-02-14_13:35:","760001","2022-02-14 13:36:00.0"
"서울시설공단","20","1","B03","5","002022-02-14_13:32:","642022-02-14_13:35:","570000","2022-02-14 13:36:00.0"
"서울시설공단","20","1","B03","1","802022-02-14_06:38:","162022-02-14_13:35:","260004","2022-02-14 13:36:00.0"
"서울시설공단","20","1","B03","9","602022-02-14_07:49:","602022-02-14_13:32:","810003","2022-02-14 13:34:00.0"
"서울시설공단","20","1","B03","0","602022-02-14_13:04:","592022-02-14_13:23:","750000","2022-02-14 13:24:00.0"
"서울시설공단","20","1","B03","4","202022-02-14_12:57:","982022-02-14_13:17:","150000","2022-02-14 13:18:00.0"
"서울시설공단","20","1","B03","3","702022-02-14_12:53:","692022-02-14_12:59:","880000","2022-02-14 13:11:00.0"
"서울시설공단","20","1","B03","1","102022-02-14_07:02:","282022-02-14_13:09:","270003","2022-02-14 13:11:00.0"
"서울시설공단","20","1","B03","7","402022-02-14_12:43:","622022-02-14_13:01:","580000","2022-02-14 13:03:00.0"
"서울시설공단","20","1","B03","8","202022-02-14_11:53:","422022-02-14_13:00:","800000","2022-02-14 13:01:00.0"
"서울시설공단","20","1","B03","3","502022-02-14_11:40:","852022-02-14_12:55:","960000","2022-02-14 12:56:00.0"
"서울시설공단","20","1","B03","2","602022-02-14_12:45:","952022-02-14_12:55:","940000","2022-02-14 12:56:00.0"
"서울시설공단","20","1","B03","2","502022-02-14_10:52:","422022-02-14_12:45:","580001","2022-02-14 12:55:00.0"
"서울시설공단","20","1","B03","7","702022-02-14_12:48:","112022-02-14_12:50:","200000","2022-02-14 12:52:00.0"
"서울시설공단","20","1","B03","9","102022-02-14_06:48:","652022-02-14_12:49:","350003","2022-02-14 12:51:00.0"
"서울시설공단","20","1","B03","4","502022-02-14_12:38:","932022-02-14_12:45:","080000","2022-02-14 12:46:00.0"
"서울시설공단","20","1","B03","6","902022-02-14_12:33:","712022-02-14_12:40:","240000","2022-02-14 12:41:00.0"
"서울시설공단","20","1","B03","2","702022-02-14_11:51:","512022-02-14_12:36:","170000","2022-02-14 12:37:00.0"
"서울시설공단","20","1","B03","9","602022-02-14_08:54:","612022-02-14_12:23:","540002","2022-02-14 12:24:00.0"
"서울시설공단","20","1","B03","8","102022-02-14_12:11:","322022-02-14_12:21:","140000","2022-02-14 12:23:00.0"
"서울시설공단","20","1","B03","1","002022-02-14_11:41:","182022-02-14_12:17:","790000","2022-02-14 12:18:00.0"
"서울시설공단","20","1","B03","6","402022-02-14_06:57:","582022-02-14_12:10:","040003","2022-02-14 12:11:00.0"
"서울시설공단","20","1","B03","8","302022-02-13_18:20:","052022-02-13_20:15:","090001","2022-02-14 12:07:00.0"
"서울시설공단","20","1","B03","5","702022-02-11_15:40:","662022-02-11_15:45:","950000","2022-02-14 12:06:00.0"
"서울시설공단","20","1","B03","9","602022-02-14_06:29:","242022-02-14_12:04:","240003","2022-02-14 12:05:00.0"
"서울시설공단","20","1","B03","1","502022-02-12_20:33:","502022-02-12_20:58:","560000","2022-02-14 12:01:00.0"
"서울시설공단","20","1","B03","1","302022-02-13_14:16:","412022-02-13_14:22:","190000","2022-02-14 11:57:00.0"
"서울시설공단","20","1","B03","0","202022-02-14_11:50:","322022-02-14_11:55:","610000","2022-02-14 11:56:00.0"
"서울시설공단","20","1","B03","6","802022-02-14_10:01:","312022-02-14_11:51:","630001","2022-02-14 11:53:00.0"
"서울시설공단","20","1","B03","9","902022-02-13_15:51:","852022-02-13_16:01:","320000","2022-02-14 11:52:00.0"
"서울시설공단","20","1","B03","5","602022-02-11_17:07:","072022-02-11_21:00:","060002","2022-02-14 11:51:00.0"
"서울시설공단","20","1","B03","0","402022-02-14_10:32:","032022-02-14_11:41:","480000","2022-02-14 11:42:00.0"
"서울시설공단","20","1","B03","1","302022-02-14_07:55:","072022-02-14_10:47:","320001","2022-02-14 10:48:00.0"
"서울시설공단","20","1","B03","8","202022-02-14_10:16:","022022-02-14_10:20:","940000","2022-02-14 10:22:00.0"
"서울시설공단","20","1","B03","6","902022-02-14_07:42:","762022-02-14_10:16:","820001","2022-02-14 10:17:00.0"
"서울시설공단","20","1","B03","3","902022-02-14_09:05:","212022-02-14_09:59:","890000","2022-02-14 10:00:00.0"
"서울시설공단","20","1","B03","3","402022-02-14_06:59:","312022-02-14_07:31:","960000","2022-02-14 09:33:00.0"
"서울시설공단","20","1","B03","3","202022-02-14_06:02:","252022-02-14_06:59:","550000","2022-02-14 09:32:00.0"
"서울시설공단","20","1","B03","5","002022-02-14_08:25:","132022-02-14_09:04:","370000","2022-02-14 09:05:00.0"
"서울시설공단","20","1","B03","3","802022-02-14_07:51:","462022-02-14_08:53:","600000","2022-02-14 08:54:00.0"
"서울시설공단","20","1","B03","4","902022-02-14_07:17:","952022-02-14_08:13:","880000","2022-02-14 08:15:00.0"
"서울시설공단","20","1","B03","8","002022-02-12_17:39:","972022-02-12_18:43:","650000","2022-02-14 08:00:00.0"
"서울시설공단","20","1","B03","4","202022-02-12_08:26:","132022-02-12_16:40:","890004","2022-02-14 07:57:00.0"
"서울시설공단","20","1","B03","3","702022-02-14_06:19:","472022-02-14_07:49:","680000","2022-02-14 07:50:00.0"
"서울시설공단","20","1","B03","0","602022-02-14_06:48:","382022-02-14_07:43:","880000","2022-02-14 07:45:00.0"
"서울시설공단","20","1","B03","2","602022-02-14_06:52:","942022-02-14_07:16:","950000","2022-02-14 07:22:00.0"
"서울시설공단","20","1","B03","0","702022-02-14_06:46:","282022-02-14_06:55:","880000","2022-02-14 06:56:00.0"
"서울시설공단","20","1","B03","0","802022-02-12_15:08:","412022-02-12_15:37:","980000","2022-02-14 06:21:00.0"
"서울시설공단","20","1","B03","6","902022-02-13_17:20:","662022-02-13_21:15:","060002","2022-02-13 21:16:00.0"
"서울시설공단","20","1","B03","5","802022-02-13_20:54:","652022-02-13_21:00:","620000","2022-02-13 21:01:00.0"
"서울시설공단","20","1","B03","7","202022-02-13_11:47:","862022-02-13_20:20:","520005","2022-02-13 20:21:00.0"
"서울시설공단","20","1","B03","4","502022-02-13_16:17:","852022-02-13_19:29:","120001","2022-02-13 19:30:00.0"
"서울시설공단","20","1","B03","8","502022-02-13_18:03:","692022-02-13_19:01:","170000","2022-02-13 19:03:00.0"
"서울시설공단","20","1","B03","5","602022-02-13_13:52:","362022-02-13_16:35:","420001","2022-02-13 18:23:00.0"
"서울시설공단","20","1","B03","5","302022-02-13_15:58:","492022-02-13_17:20:","000000","2022-02-13 17:21:00.0"
"서울시설공단","20","1","B03","7","602022-02-13_15:51:","262022-02-13_16:00:","940000","2022-02-13 16:01:00.0"
"서울시설공단","20","1","B03","6","302022-02-13_15:00:","522022-02-13_15:52:","320000","2022-02-13 15:54:00.0"
"서울시설공단","20","1","B03","6","602022-02-13_12:51:","912022-02-13_15:51:","290001","2022-02-13 15:53:00.0"
"서울시설공단","20","1","B03","4","502022-02-13_09:18:","262022-02-13_15:33:","850003","2022-02-13 15:34:00.0"
"서울시설공단","20","1","B03","9","302022-02-13_14:21:","382022-02-13_15:33:","340000","2022-02-13 15:34:00.0"
"서울시설공단","20","1","B03","3","002022-02-13_14:44:","792022-02-13_15:31:","510000","2022-02-13 15:33:00.0"
"서울시설공단","20","1","B03","7","802022-02-13_14:09:","672022-02-13_15:27:","420000","2022-02-13 15:28:00.0"
"서울시설공단","20","1","B03","3","202022-02-13_14:35:","952022-02-13_15:02:","130000","2022-02-13 15:04:00.0"
"서울시설공단","20","1","B03","6","902022-02-13_14:00:","882022-02-13_14:24:","910000","2022-02-13 14:25:00.0"
"서울시설공단","20","1","B03","2","202022-02-13_13:16:","812022-02-13_14:18:","260000","2022-02-13 14:19:00.0"
"서울시설공단","20","1","B03","3","102022-02-13_13:07:","182022-02-13_14:17:","940000","2022-02-13 14:18:00.0"
"서울시설공단","20","1","B03","1","502022-02-13_14:04:","402022-02-13_14:11:","350000","2022-02-13 14:12:00.0"
"서울시설공단","20","1","B03","7","602022-02-13_09:06:","912022-02-13_14:10:","150003","2022-02-13 14:11:00.0"
"서울시설공단","20","1","B03","7","602022-02-13_12:52:","492022-02-13_14:05:","530000","2022-02-13 14:06:00.0"
"서울시설공단","20","1","B03","8","902022-02-13_13:08:","152022-02-13_13:45:","540000","2022-02-13 13:46:00.0"
"서울시설공단","20","1","B03","6","802022-02-13_13:19:","332022-02-13_13:39:","970000","2022-02-13 13:40:00.0"
"서울시설공단","20","1","B03","2","602022-02-13_12:48:","762022-02-13_13:28:","430000","2022-02-13 13:30:00.0"
"서울시설공단","20","1","B03","0","402022-02-13_12:15:","992022-02-13_13:25:","100000","2022-02-13 13:27:00.0"
"서울시설공단","20","1","B03","6","202022-02-13_12:56:","522022-02-13_13:18:","700000","2022-02-13 13:19:00.0"
"서울시설공단","20","1","B03","6","602022-02-13_12:03:",".82022-02-13_13:10:","750000","2022-02-13 13:12:00.0"
"서울시설공단","20","1","B03","7","002022-02-13_12:54:","292022-02-13_13:10:","580000","2022-02-13 13:11:00.0"
"서울시설공단","20","1","B03","5","002022-02-13_12:50:","772022-02-13_13:04:","490000","2022-02-13 13:05:00.0"
"서울시설공단","20","1","B03","5","502022-02-13_12:31:","752022-02-13_13:00:","990000","2022-02-13 13:01:00.0"
"서울시설공단","20","1","B03","0","902022-02-12_20:12:","912022-02-12_20:20:","600000","2022-02-13 13:00:00.0"
"서울시설공단","20","1","B03","6","302022-02-13_12:31:","462022-02-13_12:51:","970000","2022-02-13 12:56:00.0"
"서울시설공단","20","1","B03","6","802022-02-13_11:55:","962022-02-13_12:54:","630000","2022-02-13 12:55:00.0"
"서울시설공단","20","1","B03","3","602022-02-13_11:49:","162022-02-13_12:49:","160000","2022-02-13 12:50:00.0"
"서울시설공단","20","1","B03","1","902022-02-13_11:03:","382022-02-13_12:46:","650001","2022-02-13 12:48:00.0"
"서울시설공단","20","1","B03","0","702022-02-13_06:32:","262022-02-13_12:09:","280003","2022-02-13 12:33:00.0"
"서울시설공단","20","1","B03","3","102022-02-13_12:20:","752022-02-13_12:20:","000000","2022-02-13 12:22:00.0"
"서울시설공단","20","1","B03","6","202022-02-13_11:18:","992022-02-13_11:46:","130000","2022-02-13 12:18:00.0"
"서울시설공단","20","1","B03","7","502022-02-13_09:37:","422022-02-13_12:17:","590001","2022-02-13 12:18:00.0"
"서울시설공단","20","1","B03","4","402022-02-11_18:25:","642022-02-11_20:25:","600001","2022-02-13 12:18:00.0"
"서울시설공단","20","1","B03","4","502022-02-13_06:50:","702022-02-13_12:04:","990003","2022-02-13 12:06:00.0"
"서울시설공단","20","1","B03","8","002022-02-13_06:53:","892022-02-13_11:43:","810002","2022-02-13 11:46:00.0"
"서울시설공단","20","1","B03","0","002022-02-13_06:31:","262022-02-13_11:39:","420003","2022-02-13 11:40:00.0"
"서울시설공단","20","1","B03","4","502022-02-13_06:38:","932022-02-13_11:32:","010002","2022-02-13 11:33:00.0"
"서울시설공단","20","1","B03","2","802022-02-13_11:12:","862022-02-13_11:16:","240000","2022-02-13 11:17:00.0"
"서울시설공단","20","1","B03","0","402022-02-13_10:42:","342022-02-13_10:54:","130000","2022-02-13 10:55:00.0"
"서울시설공단","20","1","B03","9","102022-02-13_07:12:","652022-02-13_10:49:","320002","2022-02-13 10:50:00.0"
"서울시설공단","20","1","B03","8","102022-02-13_09:46:","232022-02-13_10:22:","290000","2022-02-13 10:23:00.0"
"서울시설공단","20","1","B03","2","302022-02-13_09:33:","182022-02-13_09:45:","140000","2022-02-13 09:47:00.0"
"서울시설공단","20","1","B03","1","102022-02-13_09:14:","172022-02-13_09:30:","470000","2022-02-13 09:32:00.0"
"서울시설공단","20","1","B03","6","602022-02-13_09:05:","422022-02-13_09:05:","000000","2022-02-13 09:07:00.0"
"서울시설공단","20","1","B03","9","802022-02-13_07:52:","152022-02-13_08:58:","990000","2022-02-13 08:59:00.0"
"서울시설공단","20","1","B03","7","502022-02-13_07:28:","172022-02-13_08:00:","230000","2022-02-13 08:02:00.0"
"서울시설공단","20","1","B03","8","402022-02-13_06:37:","142022-02-13_07:25:","850000","2022-02-13 07:26:00.0"
"서울시설공단","20","1","B03","5","002022-02-13_06:51:","652022-02-13_07:04:","880000","2022-02-13 07:05:00.0"
"서울시설공단","20","1","B03","1","202022-02-13_02:16:","532022-02-13_07:00:","000002","2022-02-13 07:01:00.0"
"서울시설공단","20","1","B03","8","302022-02-13_06:43:","162022-02-13_06:45:","810000","2022-02-13 06:47:00.0"
"서울시설공단","20","1","B03","5","602022-02-12_16:25:","782022-02-12_19:01:","540001","2022-02-13 06:46:00.0"
"서울시설공단","20","1","B03","5","902022-02-13_06:37:","652022-02-13_06:41:","170000","2022-02-13 06:42:00.0"
"서울시설공단","20","1","B03","8","102022-02-12_08:51:","852022-02-12_17:01:","160004","2022-02-13 06:41:01.0"
"서울시설공단","20","1","B03","2","202022-02-13_06:00:","252022-02-13_06:02:","140000","2022-02-13 06:03:00.0"
"서울시설공단","20","1","B03","2","202022-02-13_05:36:","252022-02-13_05:41:","030000","2022-02-13 05:43:09.0"
"서울시설공단","20","1","B03","6","002022-02-12_18:08:","812022-02-13_05:33:","130006","2022-02-13 05:40:01.0"
"서울시설공단","20","1","B03","8","202022-02-13_00:40:","262022-02-13_02:05:","070000","2022-02-13 02:06:00.0"
"서울시설공단","20","1","B03","7","802022-02-13_00:38:","262022-02-13_00:38:","090000","2022-02-13 00:40:00.0"
"서울시설공단","20","1","B03","6","202022-02-12_18:29:","442022-02-13_00:30:","830003","2022-02-13 00:31:00.0"
"서울시설공단","20","1","B03","5","102022-02-12_20:56:","642022-02-12_21:00:","580000","2022-02-12 21:01:00.0"
"서울시설공단","20","1","B03","7","302022-02-12_18:38:",".42022-02-12_21:00:","810001","2022-02-12 21:01:00.0"
"서울시설공단","20","1","B03","1","302022-02-12_20:37:","642022-02-12_20:40:","200000","2022-02-12 20:41:00.0"
"서울시설공단","20","1","B03","1","002022-02-12_19:40:","452022-02-12_20:32:","610000","2022-02-12 20:34:00.0"
"서울시설공단","20","1","B03","2","802022-02-12_18:12:","532022-02-12_20:07:","810001","2022-02-12 20:08:00.0"
"서울시설공단","20","1","B03","5","702022-02-12_18:29:","312022-02-12_19:39:","350000","2022-02-12 19:41:00.0"
"서울시설공단","20","1","B03","2","502022-02-12_17:54:","362022-02-12_19:20:","090000","2022-02-12 19:21:00.0"
"서울시설공단","20","1","B03","0","902022-02-12_18:57:","252022-02-12_19:01:","420000","2022-02-12 19:02:00.0"
"서울시설공단","20","1","B03","8","402022-02-12_14:55:","032022-02-12_18:54:","570002","2022-02-12 18:55:00.0"
"서울시설공단","20","1","B03","9","602022-02-12_09:20:","622022-02-12_18:53:","040005","2022-02-12 18:55:00.0"
"서울시설공단","20","1","B03","2","802022-02-12_17:26:",".62022-02-12_18:31:","720000","2022-02-12 18:33:00.0"
"서울시설공단","20","1","B03","7","602022-02-12_17:39:","192022-02-12_18:28:","780000","2022-02-12 18:30:00.0"
"서울시설공단","20","1","B03","6","102022-02-12_17:50:","242022-02-12_18:03:","460000","2022-02-12 18:05:00.0"
"서울시설공단","20","1","B03","4","902022-02-12_14:17:","072022-02-12_17:53:","720002","2022-02-12 17:54:00.0"
"서울시설공단","20","1","B03","9","102022-02-12_15:46:","102022-02-12_17:47:","710001","2022-02-12 17:48:00.0"
"서울시설공단","20","1","B03","9","302022-02-12_16:21:","072022-02-12_17:47:","500000","2022-02-12 17:48:00.0"
"서울시설공단","20","1","B03","1","302022-02-12_17:36:","812022-02-12_17:40:","830000","2022-02-12 17:41:00.0"
"서울시설공단","20","1","B03","2","602022-02-12_15:50:","782022-02-12_17:21:","600000","2022-02-12 17:23:00.0"
"서울시설공단","20","1","B03","5","702022-02-12_15:35:","042022-02-12_17:14:","270000","2022-02-12 17:16:00.0"
